,vm,model_size,num_cands,num_voters,probmodel,mean_profitability,est_std_error,variance,num_trials,learning_rate,labeling,batch_size,num_iterations,generation,agent_infos,manip_weight
4801,Instant Runoff PUT,"(32,)",6,11,uniform,-0.004601237,0.00048493923612316994,0.015411608,65536,0.006,optimize,512,2000,1,"('margin',)",1
4802,Instant Runoff PUT,"(64,)",6,11,uniform,-0.0029357476,0.0004993130609425724,0.015317574,61440,0.006,optimize,512,2000,1,"('margin',)",1
4803,Instant Runoff PUT,"(128,)",6,11,uniform,-0.0006068348,0.0004922127380627914,0.014885034,61440,0.006,optimize,512,2000,1,"('margin',)",1
4804,Instant Runoff PUT,"(256,)",6,11,uniform,-0.0016436585,0.0004925919484163729,0.01590186,65536,0.006,optimize,512,2000,1,"('margin',)",1
4805,Instant Runoff PUT,"(512,)",6,11,uniform,-0.010915694,0.0004883144229882074,0.019533666,81920,0.006,optimize,512,2000,1,"('margin',)",1
4806,Instant Runoff PUT,"(4, 4)",6,11,uniform,-0.024016535,0.000499181787866815,0.024495384,98304,0.006,optimize,512,2000,1,"('margin',)",1
4807,Instant Runoff PUT,"(8, 8)",6,11,uniform,-0.0035417452,0.0004945225384868958,0.014023377,57344,0.006,optimize,512,2000,1,"('margin',)",1
4808,Instant Runoff PUT,"(16, 8)",6,11,uniform,-0.0046214317,0.0004940389163487158,0.01499569,61440,0.006,optimize,512,2000,1,"('margin',)",1
4809,Instant Runoff PUT,"(16, 16)",6,11,uniform,-0.003696654,0.0004914383557184473,0.013849003,57344,0.006,optimize,512,2000,1,"('margin',)",1
4810,Instant Runoff PUT,"(32, 32)",6,11,uniform,-0.0012620327,0.0004952392012987039,0.014064051,57344,0.006,optimize,512,2000,1,"('margin',)",1
4811,Instant Runoff PUT,"(64, 32)",6,11,uniform,0.0015655932,0.0004910594936996105,0.013827658,57344,0.006,optimize,512,2000,1,"('margin',)",1
4812,Instant Runoff PUT,"(64, 64)",6,11,uniform,0.00051582145,0.0004962292137466567,0.014120338,57344,0.006,optimize,512,2000,1,"('margin',)",1
4813,Instant Runoff PUT,"(128, 128)",6,11,uniform,-0.005122854,0.0004877057125680862,0.01656221,69632,0.006,optimize,512,2000,1,"('margin',)",1
4814,Instant Runoff PUT,"(256, 128)",6,11,uniform,-0.0036452436,0.0004952235593128492,0.016072221,65536,0.006,optimize,512,2000,1,"('margin',)",1
4815,Instant Runoff PUT,"(256, 256)",6,11,uniform,-0.0018242626,0.00048764796916023195,0.01655829,69632,0.006,optimize,512,2000,1,"('margin',)",1
4816,Instant Runoff PUT,"(8, 8, 8)",6,11,uniform,-0.0064700237,0.0004870062442289746,0.015543269,65536,0.006,optimize,512,2000,1,"('margin',)",1
4817,Instant Runoff PUT,"(32, 16, 8)",6,11,uniform,-0.002342771,0.0004873083947295183,0.014589887,61440,0.006,optimize,512,2000,1,"('margin',)",1
4818,Instant Runoff PUT,"(32, 32, 32)",6,11,uniform,-0.002301982,0.0004956624853302446,0.014088103,57344,0.006,optimize,512,2000,1,"('margin',)",1
4819,Instant Runoff PUT,"(64, 64, 64)",6,11,uniform,-0.00022308528,0.0004989011699966421,0.014272809,57344,0.006,optimize,512,2000,1,"('margin',)",1
4820,Instant Runoff PUT,"(128, 64, 32)",6,11,uniform,0.0041374904,0.000494425578497141,0.014017878,57344,0.006,optimize,512,2000,1,"('margin',)",1
4821,Instant Runoff PUT,"(128, 128, 128)",6,11,uniform,0.0028331545,0.0004955722467856338,0.014082974,57344,0.006,optimize,512,2000,1,"('margin',)",1
4822,Instant Runoff PUT,"(256, 256, 256)",6,11,uniform,-0.0021156352,0.0004937010049054729,0.015973546,65536,0.006,optimize,512,2000,1,"('margin',)",1
4823,Instant Runoff PUT,"(512, 256, 128)",6,11,uniform,-0.00200925,0.0004845511725538099,0.015386952,65536,0.006,optimize,512,2000,1,"('margin',)",1
4824,Stable Voting,"(4,)",6,11,uniform,-0.0510098,0.0004976197030897091,0.046656333,188416,0.006,optimize,512,2000,1,"('margin',)",1
4825,Stable Voting,"(8,)",6,11,uniform,-0.026589854,0.000496416282727667,0.035327833,143360,0.006,optimize,512,2000,1,"('margin',)",1
4826,Stable Voting,"(16,)",6,11,uniform,-0.012509077,0.0004962293943530573,0.03025817,122880,0.006,optimize,512,2000,1,"('margin',)",1
4827,Stable Voting,"(32,)",6,11,uniform,0.003090652,0.0004990739566430808,0.026525222,106496,0.006,optimize,512,2000,1,"('margin',)",1
4828,Stable Voting,"(64,)",6,11,uniform,0.016105898,0.0004955225548627772,0.02212609,90112,0.006,optimize,512,2000,1,"('margin',)",1
4829,Stable Voting,"(128,)",6,11,uniform,0.0097652925,0.0004978345256258888,0.023348188,94208,0.006,optimize,512,2000,1,"('margin',)",1
4830,Stable Voting,"(256,)",6,11,uniform,0.008511039,0.0004944603963031863,0.023032771,94208,0.006,optimize,512,2000,1,"('margin',)",1
4831,Stable Voting,"(512,)",6,11,uniform,-0.009806591,0.0004928088943617273,0.026858198,110592,0.006,optimize,512,2000,1,"('margin',)",1
4832,Stable Voting,"(4, 4)",6,11,uniform,-0.04872844,0.0004992478854360244,0.044920303,180224,0.006,optimize,512,2000,1,"('margin',)",1
4833,Stable Voting,"(8, 8)",6,11,uniform,-0.028733402,0.0004951202226390967,0.036147714,147456,0.006,optimize,512,2000,1,"('margin',)",1
4834,Stable Voting,"(16, 8)",6,11,uniform,-0.018741595,0.0004944483754371452,0.03304552,135168,0.006,optimize,512,2000,1,"('margin',)",1
4835,Stable Voting,"(16, 16)",6,11,uniform,-0.014865862,0.0004933662298404924,0.031904023,131072,0.006,optimize,512,2000,1,"('margin',)",1
4836,Stable Voting,"(32, 32)",6,11,uniform,-0.008681383,0.0004940505004735771,0.028993255,118784,0.006,optimize,512,2000,1,"('margin',)",1
4837,Stable Voting,"(64, 32)",6,11,uniform,-0.00977991,0.0004969811871046468,0.029338248,118784,0.006,optimize,512,2000,1,"('margin',)",1
4838,Stable Voting,"(64, 64)",6,11,uniform,0.0047620414,0.0004916683354040942,0.024753705,102400,0.006,optimize,512,2000,1,"('margin',)",1
4839,Stable Voting,"(128, 128)",6,11,uniform,-0.012862903,0.0004907317930978395,0.028605048,118784,0.006,optimize,512,2000,1,"('margin',)",1
4840,Stable Voting,"(256, 128)",6,11,uniform,-0.0056671523,0.0004986891239850366,0.026484331,106496,0.006,optimize,512,2000,1,"('margin',)",1
4841,Stable Voting,"(256, 256)",6,11,uniform,-0.0046486966,0.0004923747123158179,0.025817888,106496,0.006,optimize,512,2000,1,"('margin',)",1
4842,Stable Voting,"(8, 8, 8)",6,11,uniform,-0.028406134,0.0004997056902150945,0.036820367,147456,0.006,optimize,512,2000,1,"('margin',)",1
4843,Stable Voting,"(32, 16, 8)",6,11,uniform,-0.014344363,0.0004976235487654337,0.031442717,126976,0.006,optimize,512,2000,1,"('margin',)",1
4844,Stable Voting,"(32, 32, 32)",6,11,uniform,-0.008636274,0.0004987764626085777,0.027512603,110592,0.006,optimize,512,2000,1,"('margin',)",1
4845,Stable Voting,"(64, 64, 64)",6,11,uniform,-0.007991,0.000494829498858701,0.027078895,110592,0.006,optimize,512,2000,1,"('margin',)",1
4846,Stable Voting,"(128, 64, 32)",6,11,uniform,-0.0047370386,0.000491283187669686,0.026692152,110592,0.006,optimize,512,2000,1,"('margin',)",1
4847,Stable Voting,"(128, 128, 128)",6,11,uniform,0.009297782,0.0004948141124392751,0.022062868,90112,0.006,optimize,512,2000,1,"('margin',)",1
4848,Stable Voting,"(256, 256, 256)",6,11,uniform,-0.008074943,0.000491900766539234,0.026759302,110592,0.006,optimize,512,2000,1,"('margin',)",1
4849,Stable Voting,"(512, 256, 128)",6,11,uniform,-0.014029631,0.0004939300933712822,0.028979125,118784,0.006,optimize,512,2000,1,"('margin',)",1
4850,Minimax,"(4,)",6,11,uniform,-0.030044548,0.0004882490887174468,0.015622703,65536,0.006,optimize,512,2000,1,"('margin',)",1
4851,Minimax,"(8,)",6,11,uniform,-0.0156425,0.0004922067562904773,0.009923034,40960,0.006,optimize,512,2000,1,"('margin',)",1
4852,Minimax,"(16,)",6,11,uniform,-0.006902031,0.0004941879503801422,0.008002413,32768,0.006,optimize,512,2000,1,"('margin',)",1
4853,Minimax,"(32,)",6,11,uniform,-0.0047406447,0.0004837583407915509,0.007668203,32768,0.006,optimize,512,2000,1,"('margin',)",1
4854,Minimax,"(64,)",6,11,uniform,-0.0015598887,0.0004760824838213357,0.007426789,32768,0.006,optimize,512,2000,1,"('margin',)",1
4855,Minimax,"(128,)",6,11,uniform,-0.0021922572,0.00047995630010044793,0.007548142,32768,0.006,optimize,512,2000,1,"('margin',)",1
4856,Minimax,"(256,)",6,11,uniform,-0.0016147869,0.00047083260023939147,0.007263898,32768,0.006,optimize,512,2000,1,"('margin',)",1
4857,Minimax,"(512,)",6,11,uniform,-0.0039324886,0.0004947088936998841,0.008019294,32768,0.006,optimize,512,2000,1,"('margin',)",1
4858,Minimax,"(4, 4)",6,11,uniform,-0.033790573,0.0004979371532855874,0.017264409,69632,0.006,optimize,512,2000,1,"('margin',)",1
4859,Minimax,"(8, 8)",6,11,uniform,-0.0115340855,0.0004983411902348227,0.008137486,32768,0.006,optimize,512,2000,1,"('margin',)",1
4860,Minimax,"(16, 8)",6,11,uniform,-0.011696871,0.0004894521944474859,0.008831028,36864,0.006,optimize,512,2000,1,"('margin',)",1
4861,Minimax,"(16, 16)",6,11,uniform,-0.008888284,0.0004961842447563492,0.008067196,32768,0.006,optimize,512,2000,1,"('margin',)",1
4862,Minimax,"(32, 32)",6,11,uniform,-0.0040917615,0.00047864722376400837,0.0075070234,32768,0.006,optimize,512,2000,1,"('margin',)",1
4863,Minimax,"(64, 32)",6,11,uniform,-0.0022109556,0.0004678941705028147,0.007173514,32768,0.006,optimize,512,2000,1,"('margin',)",1
4864,Minimax,"(64, 64)",6,11,uniform,-0.001837651,0.0004781464240227005,0.0074913227,32768,0.006,optimize,512,2000,1,"('margin',)",1
4865,Minimax,"(128, 128)",6,11,uniform,-0.00097269553,0.00047560499497305156,0.007411899,32768,0.006,optimize,512,2000,1,"('margin',)",1
4866,Minimax,"(256, 128)",6,11,uniform,-0.0018376579,0.00048167811577720605,0.0076023964,32768,0.006,optimize,512,2000,1,"('margin',)",1
4867,Minimax,"(256, 256)",6,11,uniform,-0.0024468368,0.0004892326295486305,0.007842734,32768,0.006,optimize,512,2000,1,"('margin',)",1
4868,Minimax,"(8, 8, 8)",6,11,uniform,-0.013350769,0.0004960982939267027,0.009072483,36864,0.006,optimize,512,2000,1,"('margin',)",1
4869,Minimax,"(32, 16, 8)",6,11,uniform,-0.0076756156,0.00049320106516235,0.007970484,32768,0.006,optimize,512,2000,1,"('margin',)",1
4870,Minimax,"(32, 32, 32)",6,11,uniform,-0.006345451,0.0004929113954660103,0.007961124,32768,0.006,optimize,512,2000,1,"('margin',)",1
4871,Minimax,"(64, 64, 64)",6,11,uniform,-0.0030643158,0.00048648106443512784,0.0077547636,32768,0.006,optimize,512,2000,1,"('margin',)",1
4872,Minimax,"(128, 64, 32)",6,11,uniform,-0.0031947088,0.0004873772063557656,0.00778336,32768,0.006,optimize,512,2000,1,"('margin',)",1
4873,Minimax,"(128, 128, 128)",6,11,uniform,-0.00404301,0.00047272351100523653,0.008237683,36864,0.006,optimize,512,2000,1,"('margin',)",1
4874,Minimax,"(256, 256, 256)",6,11,uniform,-0.0059071165,0.0004780161614810569,0.008423176,36864,0.006,optimize,512,2000,1,"('margin',)",1
4875,Minimax,"(512, 256, 128)",6,11,uniform,-0.008847021,0.00047991086447981976,0.009433449,40960,0.006,optimize,512,2000,1,"('margin',)",1
4876,Strict Nanson,"(4,)",6,11,uniform,-0.031175556,0.0004985260787421289,0.026467016,106496,0.006,optimize,512,2000,1,"('margin',)",1
4877,Strict Nanson,"(8,)",6,11,uniform,-0.016303586,0.0004887941527474298,0.021529295,90112,0.006,optimize,512,2000,1,"('margin',)",1
4878,Strict Nanson,"(16,)",6,11,uniform,-0.010292815,0.0004904964692719825,0.01970863,81920,0.006,optimize,512,2000,1,"('margin',)",1
4879,Strict Nanson,"(32,)",6,11,uniform,9.2225164e-05,0.0004923315982663009,0.016877886,69632,0.006,optimize,512,2000,1,"('margin',)",1
4880,Strict Nanson,"(64,)",6,11,uniform,-0.001775992,0.0004894831707823641,0.01766453,73728,0.006,optimize,512,2000,1,"('margin',)",1
4881,Strict Nanson,"(128,)",6,11,uniform,0.0057847295,0.0004947398150431067,0.017043404,69632,0.006,optimize,512,2000,1,"('margin',)",1
4882,Strict Nanson,"(256,)",6,11,uniform,-0.00071694475,0.0004993440246476043,0.017362103,69632,0.006,optimize,512,2000,1,"('margin',)",1
4883,Strict Nanson,"(512,)",6,11,uniform,0.004685393,0.0004979384931761007,0.0172645,69632,0.006,optimize,512,2000,1,"('margin',)",1
4884,Strict Nanson,"(4, 4)",6,11,uniform,-0.034468636,0.0004941747379246294,0.030008117,122880,0.006,optimize,512,2000,1,"('margin',)",1
4885,Strict Nanson,"(8, 8)",6,11,uniform,-0.012214053,0.0004875088496420502,0.017522318,73728,0.006,optimize,512,2000,1,"('margin',)",1
4886,Strict Nanson,"(16, 8)",6,11,uniform,-0.0123837525,0.00048770412907882124,0.021433381,90112,0.006,optimize,512,2000,1,"('margin',)",1
4887,Strict Nanson,"(16, 16)",6,11,uniform,-0.00679447,0.0004947455218973956,0.01904898,77824,0.006,optimize,512,2000,1,"('margin',)",1
4888,Strict Nanson,"(32, 32)",6,11,uniform,0.0029138818,0.0004857349057222824,0.016428627,69632,0.006,optimize,512,2000,1,"('margin',)",1
4889,Strict Nanson,"(64, 32)",6,11,uniform,-0.00035217925,0.0004940160803629179,0.016993577,69632,0.006,optimize,512,2000,1,"('margin',)",1
4890,Strict Nanson,"(64, 64)",6,11,uniform,0.0030560533,0.0004952794502652348,0.017080605,69632,0.006,optimize,512,2000,1,"('margin',)",1
4891,Strict Nanson,"(128, 128)",6,11,uniform,-0.0002399551,0.0004897290430320387,0.01768228,73728,0.006,optimize,512,2000,1,"('margin',)",1
4892,Strict Nanson,"(256, 128)",6,11,uniform,0.00012759585,0.0004945624767309524,0.018033037,73728,0.006,optimize,512,2000,1,"('margin',)",1
4893,Strict Nanson,"(256, 256)",6,11,uniform,-0.0061069718,0.0004985487131383183,0.020361034,81920,0.006,optimize,512,2000,1,"('margin',)",1
4894,Strict Nanson,"(8, 8, 8)",6,11,uniform,-0.015998097,0.0004980135028361194,0.018285582,73728,0.006,optimize,512,2000,1,"('margin',)",1
4895,Strict Nanson,"(32, 16, 8)",6,11,uniform,-0.009656011,0.0004932438095158857,0.01993003,81920,0.006,optimize,512,2000,1,"('margin',)",1
4896,Strict Nanson,"(32, 32, 32)",6,11,uniform,-0.0048341188,0.0004939369729716958,0.018986767,77824,0.006,optimize,512,2000,1,"('margin',)",1
4897,Strict Nanson,"(64, 64, 64)",6,11,uniform,0.0042821523,0.0004982805529263844,0.017288228,69632,0.006,optimize,512,2000,1,"('margin',)",1
4898,Strict Nanson,"(128, 64, 32)",6,11,uniform,-0.006102556,0.0004978840537094879,0.019291429,77824,0.006,optimize,512,2000,1,"('margin',)",1
4899,Strict Nanson,"(128, 128, 128)",6,11,uniform,-0.002011272,0.0004896855509273127,0.018661328,77824,0.006,optimize,512,2000,1,"('margin',)",1
4900,Strict Nanson,"(256, 256, 256)",6,11,uniform,-0.0052771564,0.0004903828458735498,0.019699499,81920,0.006,optimize,512,2000,1,"('margin',)",1
4901,Strict Nanson,"(512, 256, 128)",6,11,uniform,-0.010824702,0.0004975996539198643,0.021297779,86016,0.006,optimize,512,2000,1,"('margin',)",1
4902,Borda,"(4,)",6,11,uniform,-0.03192589,0.0004958006472501108,0.04329524,176128,0.006,optimize,512,2000,1,"('margin',)",1
4903,Borda,"(8,)",6,11,uniform,0.020354398,0.000494658146304394,0.026057908,106496,0.006,optimize,512,2000,1,"('margin',)",1
4904,Borda,"(16,)",6,11,uniform,0.05535254,0.000496999214452593,0.027316885,110592,0.006,optimize,512,2000,1,"('margin',)",1
4905,Borda,"(32,)",6,11,uniform,0.060713273,0.0004945574563648869,0.0260473,106496,0.006,optimize,512,2000,1,"('margin',)",1
4906,Borda,"(64,)",6,11,uniform,0.055807497,0.0004920510948963061,0.02677566,110592,0.006,optimize,512,2000,1,"('margin',)",1
4907,Borda,"(128,)",6,11,uniform,0.05352892,0.0004990167370477581,0.02651914,106496,0.006,optimize,512,2000,1,"('margin',)",1
4908,Borda,"(256,)",6,11,uniform,0.05330732,0.0004932273479816549,0.02590738,106496,0.006,optimize,512,2000,1,"('margin',)",1
4909,Borda,"(512,)",6,11,uniform,0.049845975,0.0004960083532651949,0.026200356,106496,0.006,optimize,512,2000,1,"('margin',)",1
4910,Borda,"(4, 4)",6,11,uniform,-0.039848242,0.000498587890014618,0.045819838,184320,0.006,optimize,512,2000,1,"('margin',)",1
4911,Borda,"(8, 8)",6,11,uniform,0.013821011,0.0004916178990106278,0.024748625,102400,0.006,optimize,512,2000,1,"('margin',)",1
4912,Borda,"(16, 8)",6,11,uniform,0.030166112,0.0004925254758490161,0.02881454,118784,0.006,optimize,512,2000,1,"('margin',)",1
4913,Borda,"(16, 16)",6,11,uniform,0.055736616,0.00049552868283451,0.026149707,106496,0.006,optimize,512,2000,1,"('margin',)",1
4914,Borda,"(32, 32)",6,11,uniform,0.057866022,0.000492762204688316,0.02585854,106496,0.006,optimize,512,2000,1,"('margin',)",1
4915,Borda,"(64, 32)",6,11,uniform,0.05709205,0.000492577379153615,0.025839146,106496,0.006,optimize,512,2000,1,"('margin',)",1
4916,Borda,"(64, 64)",6,11,uniform,0.057529725,0.0004992715315972559,0.02552521,102400,0.006,optimize,512,2000,1,"('margin',)",1
4917,Borda,"(128, 128)",6,11,uniform,0.05722731,0.0004956712596862447,0.02515841,102400,0.006,optimize,512,2000,1,"('margin',)",1
4918,Borda,"(256, 128)",6,11,uniform,0.052933495,0.0004951837210164936,0.02611331,106496,0.006,optimize,512,2000,1,"('margin',)",1
4919,Borda,"(256, 256)",6,11,uniform,0.053767845,0.0004950013652172887,0.02609408,106496,0.006,optimize,512,2000,1,"('margin',)",1
4920,Borda,"(8, 8, 8)",6,11,uniform,0.003428634,0.0004959984579934172,0.026199311,106496,0.006,optimize,512,2000,1,"('margin',)",1
4921,Borda,"(32, 16, 8)",6,11,uniform,0.01032308,0.0004943748984896313,0.028030252,114688,0.006,optimize,512,2000,1,"('margin',)",1
4922,Borda,"(32, 32, 32)",6,11,uniform,0.059918478,0.0004929449084578963,0.025877718,106496,0.006,optimize,512,2000,1,"('margin',)",1
4923,Borda,"(64, 64, 64)",6,11,uniform,0.052803017,0.0004930675779970284,0.026886402,110592,0.006,optimize,512,2000,1,"('margin',)",1
4924,Borda,"(128, 64, 32)",6,11,uniform,0.05528899,0.0004925785591109885,0.02583927,106496,0.006,optimize,512,2000,1,"('margin',)",1
4925,Borda,"(128, 128, 128)",6,11,uniform,0.053075295,0.0004940752445330119,0.025996532,106496,0.006,optimize,512,2000,1,"('margin',)",1
4926,Borda,"(256, 256, 256)",6,11,uniform,0.052660346,0.0004997217433866595,0.026594125,106496,0.006,optimize,512,2000,1,"('margin',)",1
4927,Borda,"(512, 256, 128)",6,11,uniform,0.044900488,0.0004912482553240712,0.027676823,114688,0.006,optimize,512,2000,1,"('margin',)",1
4928,Split Cycle,"(4,)",6,11,uniform,-0.028761636,0.0004941020720677421,0.013999539,57344,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4929,Split Cycle,"(8,)",6,11,uniform,-0.014033889,0.00048689507975952726,0.009710019,40960,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4930,Split Cycle,"(16,)",6,11,uniform,-0.009305554,0.0004721613691765391,0.008218103,36864,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4931,Split Cycle,"(32,)",6,11,uniform,-0.009224834,0.00047190600734189176,0.008209216,36864,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4932,Split Cycle,"(64,)",6,11,uniform,-0.003876609,0.0004970880210192926,0.007084504,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4933,Split Cycle,"(128,)",6,11,uniform,-0.00459043,0.0004815588175296989,0.007598631,32768,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4934,Split Cycle,"(256,)",6,11,uniform,-0.003626371,0.0004962972751899049,0.007061982,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4935,Split Cycle,"(512,)",6,11,uniform,-0.0034757613,0.0004935288926339006,0.0069834176,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4936,Split Cycle,"(1024,)",6,11,uniform,-0.00248904,0.0004951870338808881,0.0070304214,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4937,Split Cycle,"(4, 4)",6,11,uniform,-0.03478496,0.0004946640079547354,0.015033661,61440,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4938,Split Cycle,"(8, 8)",6,11,uniform,-0.011358009,0.0004872966389748727,0.008753415,36864,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4939,Split Cycle,"(16, 8)",6,11,uniform,-0.009269562,0.00048530179039089536,0.0077172127,32768,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4940,Split Cycle,"(16, 16)",6,11,uniform,-0.008856799,0.0004914352412938571,0.007913512,32768,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4941,Split Cycle,"(32, 32)",6,11,uniform,-0.011526336,0.0004904687428451597,0.008867748,36864,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4942,Split Cycle,"(64, 32)",6,11,uniform,-0.001777008,0.0004750816592786007,0.006471119,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4943,Split Cycle,"(64, 64)",6,11,uniform,-0.0019310574,0.00048032662347385625,0.0066147917,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
4944,Split Cycle,"(128, 128)",6,11,uniform,0.0015286362,0.0004941470902027757,0.0060007568,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
